dog ID,nose print image,width,height,laplacian_variance
4905,O1CN01DkpDGF1gbme2upTGm_!!0-mtopupload.jpg,177,177,115.8226611439346
4911,5Hj-EsBZRSa6pq-apaeeugAAACMAARAD.jpg,334,334,26.91604801533575
4911,QOlmJEjCReyi8wAC154xsAAAACMAARAD.jpg,250,250,18.942610918144002
4911,cj5bR7V7REe4NTTmWWLMgAAAACMAARAD.jpg,299,299,7.407313269544927
4911,5y4H8p_wQlGXq8KM57YIzwAAACMAARAD.jpg,358,358,14.256852158123639
4912,KudGaQtcSeqVEmP7y9nQNQAAACMAARAD.jpg,186,186,8286.690628349492
4912,7IVgLDf8SkWdglkslZVOGAAAACMAARAD.jpg,220,220,1363.446485161106
4912,XGfIHN67RQWX-KCnV8qeHAAAACMAARAD.jpg,176,176,1843.9396265536807
4912,sKekDS7gTa-3ZNKb0zn5pQAAACMAARAD.jpg,170,170,7859.903172944529
4913,7Poe-L_WTD-M5dr41OZcIAAAACMAARED.jpg,1119,1119,244.60337622828249
4913,8Gm298Y0Q42vWv2-5d39XwAAACMAARED.jpg,1119,1119,244.60337622828249
4913,XzybwRBMQFeJifMo7lCyXgAAACMAARAD.jpg,1119,1119,244.60337622828249
4913,A1AcK0R2SjuRz1S4jIoTYQAAACMAARAD.jpg,359,359,243.4286611106393
4921,JuTejs98SHCD0J1rwFM0aAAAACMAARAD.jpg,280,280,341.94836481397726
4921,dNf1G7FOQrGOjUjQwg9rlgAAACMAARAD.jpg,226,226,1757.410540031678
4921,1WoGVlkkQlCDF8mctiF2sQAAACMAARAD.jpg,275,275,54.44054264254081
4938,brqn8AxDRPe10QKPP1F0-AAAACMAARAD.jpg,156,156,419.0182620755727
4938,5X94PL_0Q6WRqdxg324CLwAAACMAARAD.jpg,161,161,3605.7864148211092
4938,Ue3nY7pzQEivwLE7Vgj4BAAAACMAARAD.jpg,272,272,65.92625016275848
4938,linQkK50TleoBYRjeVshwgAAACMAARAD.jpg,322,322,67.06026401995001
4955,N7OpXM-IRQ-cIORGs4-uQAAAACMAARAD.jpg,171,171,86.77272989138338
4955,0JTF9de3QTu_LIa8mqq0BwAAACMAARAD.jpg,251,251,107.50492033472737
4955,Wo3TghAPRW-9UO4mctk1dAAAACMAARAD.jpg,242,242,54.033075282287925
4955,8B43x_87R26Tz2V4SMXqhAAAACMAARAD.jpg,252,252,71.28287548210778
4973,O1CN01Bkz5Wf1bGBrXZWQih_!!0-mtopupload.jpg,380,357,70.97604847837783
4973,O1CN01edllCi1kOHP2wen02_!!0-mtopupload.jpg,449,449,102.56002154885793
4973,O1CN01ub5RyA1crZoPQEGIK_!!0-mtopupload.jpg,159,159,150.280525651223
4973,O1CN01ljmcT31MLUCynrIXb_!!0-mtopupload.jpg,159,159,150.280525651223
4975,O1CN016vRRot1yzkSFh0PTm_!!0-mtopupload.jpg,282,282,3460.9601886219925
4975,O1CN01YTydkx1BwcZwa3WR1_!!0-mtopupload.jpg,284,303,3396.8396078312944
4980,O1CN01Z0weMO1FBE1XcEiwd_!!0-mtopupload.jpg,355,355,23.812814816933994
4980,O1CN01CWsiSs1FBE1cRSsMu_!!0-mtopupload.jpg,345,345,70.74602991707681
4980,O1CN01JItBDh1FBE1cRQKDc_!!0-mtopupload.jpg,345,345,70.74602991707681
4980,O1CN01xNTeKx1FBE1WJee1w_!!0-mtopupload.jpg,320,320,21.601035918331146
4987,fK2Z9gAPRPeB6b64eJH1NAAAACMAARAD.jpg,235,235,404.3057933814936
4987,c1bsxYH9TCiXssaRwWChowAAACMAARAD.jpg,280,280,167.93407028061225
4987,ASvW6aMbS2qhtigU73KrrAAAACMAARAD.jpg,283,283,414.5553610122143
4987,WDKII9mdSimmx4-QBo0HmwAAACMAARAD.jpg,210,210,310.72249441539276
4993,xAtWztW8RVKNCglCzZZiFAAAACMAARAD.jpg,209,209,112.61922680670388
4993,F_OJyS8mRlGqstVl--fKqwAAACMAARAD.jpg,194,194,151.5260651578939
4993,SyHDkmBsSE2NTlJYf1_N_wAAACMAARAD.jpg,248,248,73.87427230538367
4993,n0SPrklKRQaQYe-vUKzSGQAAACMAARAD.jpg,207,207,151.4629679157504
5003,lNvCLm5cQl-Q_X9HP4oIsQAAACMAARAD.jpg,170,170,141.64615912644726
5003,PQKHlBsGRvmLUNNyc9RH1AAAACMAARAD.jpg,281,281,71.38676784588887
5003,WnhV3WNNRw-Mr0X6et0RKAAAACMAARAD.jpg,171,171,187.47922737543516
5003,DrgoCAY0Rz69BEJgJWH1eAAAACMAARAD.jpg,198,198,126.18538678072896
5010,n3i1s5rGQeKmx445xauTHwAAACMAARAD.jpg,189,189,74.41319841667925
5010,wKGIHhMKRdqNXFtEmEDDrgAAACMAARAD.jpg,242,242,69.926964517451
5010,EZUd9_DBT3Ou5kUOb-r6ngAAACMAARAD.jpg,255,255,85.52186957933696
5010,c_WjmvvyT02TIIdzb6axJgAAACMAARAD.jpg,249,249,26.474533037312394
5012,6WiNJzCPS3C9yNJTe3unUQAAACMAARAD.jpg,157,157,406.30337895038264
5012,9A5gQbyMQVihb4K_U_Xj2AAAACMAARAD.jpg,215,215,224.71950407221712
5012,5i78OFiYScSOmrXHO2a3TwAAACMAARAD.jpg,182,182,433.5369194048831
5012,jcHG94u8QjC13uxy5S9T5gAAACMAARAD.jpg,172,172,337.6968813305728
5013,1k8I6KVAT_WLGPtcrce1_gAAACMAARAD.jpg,288,288,133.29054467472028
5013,yQ2UD_TfT-GGwv3-r3c75wAAACMAARAD.jpg,251,251,142.37708815382098
5013,C9fbo4oXQqiimGkgywDZawAAACMAARAD.jpg,217,217,32.6689678578573
5018,O1CN0105KfkQ1PXnlCwgqW4_!!0-mtopupload.jpg,225,225,506.43185124218877
5020,df8OgWfVReKxuNO2cBjpFgAAACMAARAD.jpg,216,216,25.7814193931423
5020,g4I1lSczRjKaacZjI5NohwAAACMAARAD.jpg,199,199,20.805856491276423
5020,dDgdjh0VSpiNvmLk82HhAwAAACMAARAD.jpg,293,293,12.71227825448472
5020,WF6paYj4TAS2zmR9ttcjdwAAACMAARAD.jpg,258,258,20.938993654338013
5041,7PepMbOJTpeNqKW72njwJAAAACMAARAD.jpg,356,356,255.24723125899146
5041,pjxP3sinTGiFH5HdQ-ebiwAAACMAARAD.jpg,254,254,522.1279044087631
5041,AGgqZi4TSdW6Je8LWZ1fpgAAACMAARAD.jpg,253,253,733.2064491945325
5041,d3fyU1csRm-TUwVmWhhfZQAAACMAARAD.jpg,213,213,504.47570416412583
5043,Ux94kFq0Tli-xFVAblKkswAAACMAARAD.jpg,305,305,18.161354226153545
5043,Geg-rKvHTCCvl001CCNa5QAAACMAARAD.jpg,131,131,648.7941817682186
5043,SwDu2rsARMaBdCA824PDLgAAACMAARAD.jpg,281,281,19.440504649678537
5043,oF4FwuIYSQarJkheKg4RfAAAACMAARED.jpg,131,131,648.7941817682186
5060,6zkjsZK8S5CmhotEcSCHOQAAACMAARED.jpg,1116,1116,74.1512705772566
5060,-spB12UqSquw6JFHCMnVvAAAACMAARAD.jpg,161,161,423.977077296739
5060,H1CX9bS-SSm5s8zFIy5K2AAAACMAARAD.jpg,411,411,222.6493363121634
5060,a9aVemGMT6iiLdH-eCZmggAAACMAARAD.jpg,1116,1116,74.1512705772566
5070,9bJMlcpURwyeVZpfhH_1_wAAACMAARAD.jpg,318,318,212.6579738469831
5070,P4fnic2BTga-aR9FkzNI8gAAACMAARAD.jpg,205,205,858.1765450969139
5070,Nag9X-ZXSwWR-xsdBl5ciAAAACMAARAD.jpg,182,182,233.24476451032905
5070,D0OVd8JtQC62OxbEXRtLbQAAACMAARAD.jpg,196,196,1055.8783344433475
5070,jpytpmRTSxCXANg6tS5IZwAAACMAARAD.jpg,199,199,1245.9959063668375
5070,4C8b2yJ8TGKGBVDc37sNWAAAACMAARAD.jpg,140,140,97.46160632028321
5071,EiVg9kUqQZu1qFK5pwJuIAAAACMAARAD.jpg,180,180,91.46312512479042
5071,XfTGIWS3TSma_v9MuOY4HAAAACMAARAD.jpg,235,235,141.4351392232402
5071,ktu8BvVLTkK_GbQopUj1NgAAACMAARAD.jpg,299,299,166.95582070255878
5071,t-FOejWKRCOI-8u8DIZo1wAAACMAARAD.jpg,265,265,229.3485390003474
5071,WFE8CF7WSLuT6ozjJIRsxgAAACMAARAD.jpg,209,209,124.42457819189121
5071,E5fuUIZLSUSrfGEBpoTDhwAAACMAARAD.jpg,176,176,343.57617234086155
5083,IdH-BDRMTx6rUpCZplSH1AAAACMAARAD.jpg,220,220,643.2976250934875
5083,MzMXTpXlQxOcZ4o_W-GHFwAAACMAARAD.jpg,308,308,84.63597584352215
5083,eJVxf5hvQRO-fSQGRtfO5AAAACMAARAD.jpg,253,253,129.15576248144643
5083,B2qHC4UNTOWzz8vgCSzaDAAAACMAARAD.jpg,342,342,365.11422242915563
5083,moIW3CE-RwqzJ88rp4q6UAAAACMAARAD.jpg,222,222,387.5711871279409
5083,xprgluVuQRyqht_KzLzkdgAAACMAARAD.jpg,178,178,1146.5256850195628
5083,vGaoU0jwSIqpGZ5vQpbAlAAAACMAARAD.jpg,177,177,430.1987120426267
5086,chz-iAJxQCyq0jmc_YIVoAAAACMAARAD.jpg,261,261,222.81112075718013
5086,xpvnpG8tTF21-ntVcxXbjwAAACMAARAD.jpg,224,224,79.85105104100847
5086,bZPRXQ8ARw2B5xrV50o6xwAAACMAARAD.jpg,208,208,858.3938140516535
5086,qEeVuMw7RD2eC-faomMQsgAAACMAARAD.jpg,395,395,127.29481419050192
5086,WYQptI4EQKmluM6d1_dJlgAAACMAARAD.jpg,213,213,207.5361331577308
5086,XyNavek4S1-aF1X7oMBioQAAACMAARAD.jpg,273,273,75.3701636140203
5086,5-gI0TT6TX2ghkEtCJDuzAAAACMAARAD.jpg,335,335,243.98471212205018
5092,vYVO08HATJmoM0D42WYa0QAAACMAARAD.jpg,317,317,66.68971028776429
5092,JSlRKmZWSFaiUZf49sZwNwAAACMAARAD.jpg,171,171,217.1429585484358
5092,OwCF5UVZSYOv_gcsUfmr4QAAACMAARAD.jpg,155,155,232.31889120009185
5092,uqVh6D0YT8Org99XBvh3FAAAACMAARAD.jpg,203,203,74.70421133815069
5092,_2LdLMd-RcKETOPjkMs8lQAAACMAARAD.jpg,232,232,299.06886165027083
5092,3S66LDccSSqZ_EQoRAKDTQAAACMAARAD.jpg,162,162,64.10873940171889
5092,wyeVVhPYTb-k78HfmTLFiQAAACMAARAD.jpg,224,224,230.9230059616171
5110,mIhEIo7CQKmLLZNAp24-vgAAACMAARAD.jpg,238,238,16.637084220217787
5110,E6UkX58pTDumgBY-L8nBhAAAACMAARAD.jpg,164,164,78.15648294471605
5111,BOmsuVroQPCziVVdPOgIVwAAACMAARAD.jpg,277,277,143.09645748587982
5111,zmvThfB8SJihmIl-T0GlZwAAACMAARAD.jpg,249,249,1326.8326911481438
5111,1rZgjPPPS32yESkuGv3LLgAAACMAARAD.jpg,254,254,507.58654954283685
5111,uPI36XUuRuyxfacxv9k2GQAAACMAARAD.jpg,377,377,152.22023660854254
5111,UaA09wOsRhOb1tYgDrWg4QAAACMAARAD.jpg,296,296,491.4224122642359
5111,jR9rVHswSmWHtZjdJ1qpCwAAACMAARAD.jpg,291,291,1355.924238382151
5111,GfXqmDK8SHKC2Y1gh0tJSAAAACMAARAD.jpg,195,195,376.75282682445754
5124,fjGBm6jeT4WxCV-pabsp2wAAACMAARAD.jpg,399,399,133.1469929813281
5124,EXI-rCGqSLOzTlPmvmhB4gAAACMAARAD.jpg,245,245,35.34181298844488
5124,7acgIydjTzSRdRI7JrDCNgAAACMAARAD.jpg,384,384,50.56316439237124
5124,Zsupn-6hS8-6dskxlkM1RwAAACMAARAD.jpg,293,293,83.1467926471895
5124,tDsoVEAFSH-VEcgCp32BfAAAACMAARAD.jpg,301,301,35.11539885514427
5124,REyzvWQ9Sq6vMXZgtIBBpgAAACMAARAD.jpg,306,306,36.15209869595892
5124,n4QvzvNyQf-Z2jDL90ZB7gAAACMAARAD.jpg,289,289,468.5939029097615
5129,O1CN010K8ajb1i6l1GcPevZ_!!0-mtopupload.jpg,435,333,161.31106436172567
5129,O1CN01836YjA1LVH3bdxmkY_!!0-mtopupload.jpg,411,411,238.0384106402856
5129,O1CN01Ifjvy21v5SuISB7uU_!!0-mtopupload.jpg,338,338,731.8836139876727
5129,O1CN01yytKxu23CLmqUnkkg_!!0-mtopupload.jpg,426,426,145.7815909540543
5129,O1CN016p0d871d4rIUmTwSf_!!0-mtopupload.jpg,927,927,22.70717467552391
5129,O1CN01k4Huql1oz9kx4WUuG_!!0-mtopupload.jpg,411,411,238.0384106402856
5129,O1CN01ilSkPn1HtlmEwbBVJ_!!0-mtopupload.jpg,338,338,731.8836139876727
5130,CjjKYKHuSV-SPLZkNnGsFQAAACMAARAD.jpg,183,183,2775.8046000069935
5130,GFjpkrUgS2W0MVKqCQWecgAAACMAARAD.jpg,188,188,235.7762162172781
5130,LmcE2TDuT7Sqxv9zQcOygwAAACMAARAD.jpg,333,271,104.56089320727541
5130,75fUlg4TTl2mniZjrGuqswAAACMAARAD.jpg,187,187,112.50437474816276
5130,8plp7VDYRLmdvt-Ajn_wEwAAACMAARAD.jpg,201,201,431.5598049849264
5130,sQG69wNiRwqvefmAw-M4nAAAACMAARAD.jpg,239,239,83.59208234179738
5130,3AouwJmCT_6X_B2CZeQYegAAACMAARAD.jpg,205,158,416.4834945054966
5139,O1CN01byf10n1n6Ml9myelJ_!!0-mtopupload.jpg,204,204,1283.346146752975
5139,O1CN01rAKppT1q1HCo93E6R_!!0-mtopupload.jpg,502,502,57.98615418873421
5139,O1CN01mABZlo1mhAydINR4l_!!0-mtopupload.jpg,338,255,104.56513741708342
5139,O1CN019PcIcm1GoRYbhG3dZ_!!0-mtopupload.jpg,200,161,1352.6038988455307
5139,O1CN01NwPfcN1hFAgBLR90n_!!0-mtopupload.jpg,338,256,105.86065733397292
5139,O1CN016B7mot1SZa5oECoTj_!!0-mtopupload.jpg,338,255,104.56513741708342
5139,O1CN01SIFsnv1SXkVevlR5p_!!0-mtopupload.jpg,303,303,137.13765143802883
5145,LLuC0S_GQ8aX3VndbIQUCQAAACMAARAD.jpg,217,217,45.96205799066941
5145,65ncEDgyRD2zG9hDS805ZAAAACMAARAD.jpg,200,200,91.971324669375
5145,4sBWMR4tRTyY9qDXjZifzgAAACMAARAD.jpg,227,227,64.45623513920086
5145,y0nUs6-MRtKGgFNCevhouQAAACMAARAD.jpg,280,280,30.253033532740268
5145,-j4hTfnxQVK7v1vSJVYpGwAAACMAARAD.jpg,201,201,84.45374595926424
5145,Ebw7vYkeRq2K709sPCZBLwAAACMAARAD.jpg,198,198,336.9891939588631
5145,8sqQ5VfoQBeUUIi6LQ7vPAAAACMAARAD.jpg,267,267,83.43460420020917
5146,-46Y2mftRrCmlEzefbfWpQAAACMAARED.jpg,331,331,427.55508748656507
5146,KOyB17SgSU2DfluUIpZSxgAAACMAARAD.jpg,331,331,427.55508748656507
5146,nXSJSTIsTE6DgjQ5PZ6dDgAAACMAARAD.jpg,238,238,85.50026153804671
5146,n2J3AH9mTF-UDVL4SPqzggAAACMAARAD.jpg,174,174,162.8428071848214
5146,2J56vhKKQf-AaGDIbUu-nwAAACMAARAD.jpg,172,172,344.3696268340403
5146,T0lDsiOwSrWV1tyLTPOUuQAAACMAARAD.jpg,228,228,84.03928773510857
5146,qTCdQQZFS7qvINY1iLyp2wAAACMAARED.jpg,331,331,427.55508748656507
5180,Hr9V3bX4Ru-UxocyaBDhrwAAACMAARAD.jpg,229,229,115.57675226325487
5180,Jsa4sYvRQI-QUQZZDF5KiAAAACMAARAD.jpg,218,218,159.78197857924417
5180,aQ1QottZS2mx3NHjyULwlwAAACMAARAD.jpg,228,228,241.29376779045813
5180,gyzFqwINR5W8LC-Oztxt1wAAACMAARAD.jpg,213,213,65.02565744382585
5180,NbyklsTIQqCMQqUOAUibRgAAACMAARAD.jpg,207,207,28.03505228215739
5180,9TlTAiDzSFiFRkg_6bxWzwAAACMAARAD.jpg,295,295,73.79279127248911
5180,4515MOzUQ2yekvnxoJ8ndwAAACMAARAD.jpg,194,194,63.76132730240405
5193,LDVxjVgETl2AvDeRrlqk7wAAACMAARAD.jpg,231,231,44.390971049512714
5193,_469i0KeTBGd9LANTln5GQAAACMAARAD.jpg,209,209,119.82506997174663
5193,uQYaU8H2QICbR2_aYFy6TgAAACMAARAD.jpg,320,314,112.54118383986166
5193,yBuSYQgHSrapZiE07GSzVgAAACMAARAD.jpg,301,301,101.43074908786099
5195,O1CN019zV8DB1OEjd5iojHd_!!0-mtopupload.jpg,278,278,568.0998439909253
5196,5Uwa-VHdSN6GxhSLTaSKyQAAACMAARAD.jpg,196,196,252.2150639061251
5196,0W-oV3d5TIuLgT8sFEzXXgAAACMAARAD.jpg,179,179,276.8023708497119
5196,DEkqfYF3QYO_IqQ_Es8K7QAAACMAARAD.jpg,231,231,19.90612530049694
5196,7ouVXHpBRy6iL2jnRrI_IwAAACMAARAD.jpg,281,281,27.53998794125498
5202,z5bHbhngT6aCfRJXZkqNdAAAACMAARAD.jpg,141,141,16.63162099892479
5202,Izn0ps_hRziHDnUMgimERAAAACMAARAD.jpg,213,213,37.76283595089622
5202,PhnXV74QSMKJY4-XcTUElQAAACMAARAD.jpg,163,163,85.82260593048824
5202,FsHzs7xGQ8qEiIcWc5_vcQAAACMAARAD.jpg,177,177,31.152874564350327
5202,w-VtD0waSPSd2zIY40G11wAAACMAARAD.jpg,161,161,96.48561847328904
5218,OwMsZ-uATF2iIgb-Uq16FAAAACMAARAD.jpg,247,247,64.61557491988079
5218,DtOanm5ISS2lJ5aZGJenuwAAACMAARAD.jpg,215,215,80.58983134449767
5218,bt3Ul8LSTpysXSY3Lby9iQAAACMAARAD.jpg,245,245,40.3250470893271
5222,j0A_kxGNRjG4H8rMhQs5pwAAACMAARAD.jpg,170,170,832.4345979861353
5222,EZGEZUvDTVahr9QEhIfbfwAAACMAARAD.jpg,186,186,410.670517465089
5222,rOL2L2vvSJSXJbZUdFH-pQAAACMAARAD.jpg,199,199,1213.174485562423
5222,x2jYHbDGRtiUWs3Qg1C61wAAACMAARAD.jpg,243,243,1070.1655080066994
5222,NoV5D88dTNOJVS1OG3yX4wAAACMAARAD.jpg,153,153,782.649682411323
5263,_yJVMslrSeSoHYDpvluL5gAAACMAARAD.jpg,235,235,76.5372878510706
5263,EKUWKaxOQK68sSN73yAGWwAAACMAARAD.jpg,353,353,73.33249185987937
5263,IOpkVSO7TwOt2CO3ZabTawAAACMAARAD.jpg,339,339,62.48073600385002
5263,T1vrMolrSYeGrbYHbwd_TAAAACMAARAD.jpg,319,319,104.05308452082434
5263,lrO19_mxTfe8XDmltDXGAwAAACMAARAD.jpg,270,270,51.27095960812207
5284,ACfmzqVgRFC1UJDMYqPeeAAAACMAARAD.jpg,190,190,1135.7351034837056
5284,XWnO3UUsRpW_hL_pFB5cLgAAACMAARAD.jpg,138,138,605.7346398777331
5284,q98i1K1VS8OTs_cwaSlC2gAAACMAARAD.jpg,227,227,667.1428898086423
5284,QEn0Pf9QReGjfxipjrIWZQAAACMAARAD.jpg,231,231,64.64964976963599
5284,MrK_juuaSNuPsnM_DraTFQAAACMAARAD.jpg,190,190,850.6583503779129
5285,uiJsIuM1QeqBcJeipKbzSwAAACMAARAD.jpg,199,199,133.53794521298923
5285,r1vphDDPSsWKScZzGH9VXAAAACMAARAD.jpg,195,195,140.12707795461392
5285,c_SJ1XreSFC5M-eVmmFApAAAACMAARAD.jpg,275,275,103.77372404372377
5285,ZVsgTod4TTyDnXhh8IxLYAAAACMAARAD.jpg,176,176,217.31337350600813
5285,HkXODLdqR3u05ELawrh6FAAAACMAARAD.jpg,159,159,71.8850239928339
5286,7SlYt3XYTn-fzeoSIUZAMQAAACMAARAD.jpg,296,296,34.40664235668633
5286,nuFti-nzTAiCnXaIKwLffAAAACMAARAD.jpg,196,196,234.85658322634967
5286,CFSwx5f8SoWV_YtSipuafQAAACMAARAD.jpg,208,208,17.49231171800803
5286,iQ73YRcsT0SlSBurlTmMUgAAACMAARAD.jpg,256,256,135.8442858895287
5286,aMZEn9NGR4abRgwpHjpb-wAAACMAARAD.jpg,315,315,22.465042359363423
5288,O1CN01qOYj8w1es9Xd7kP4R_!!0-mtopupload.jpg,858,858,34.879113493371115
5288,O1CN01DTLoMi1Ve6r1C2Kg3_!!0-mtopupload.jpg,1370,1236,39.37007804312247
5288,O1CN01oWiw3a1ktQKo4fXIV_!!0-mtopupload.jpg,195,195,185.96179297176803
5288,O1CN01TJxsUi1dnHiSJRrXt_!!0-mtopupload.jpg,994,729,73.71508523617469
5288,O1CN01j0BzMu1DvMgyGaWq9_!!0-mtopupload.jpg,778,778,20.770800657475217
5295,iaSqXGVJSmGAPS6Ax7OolgAAACMAARAD.jpg,170,170,78.24957529124411
5295,PtYMxRKCQ_Kr5or4ZEtCrgAAACMAARAD.jpg,261,261,264.90779504190385
5295,Yndb2pCnTBObqPVRSMrCOgAAACMAARAD.jpg,233,233,253.51174239374825
5295,K39uT5ExSeauYakexPI9pgAAACMAARAD.jpg,288,288,6.244689968732994
5295,cCQqL-WIQSGv2ms-U9TwWAAAACMAARAD.jpg,200,200,120.460707944375
5297,X5K7XXKZR6ChTAPfLvt8rAAAACMAARAD.jpg,353,353,467.3079708242034
5297,0sLsWmU9SKqFKOwd4cQpSwAAACMAARAD.jpg,362,362,344.5349075937695
5297,2JpLCNdHRWWnM2bmOYQyhAAAACMAARAD.jpg,285,285,586.5339523716983
5297,3snmwtodTL2RTOIHRNduNQAAACMAARAD.jpg,281,281,81.65644828310569
5297,BiMDFV31So-HbkgzkNWK4gAAACMAARAD.jpg,371,371,295.22821257147484
5302,n0KW432hT22YEjBnzEjIHwAAACMAARAD.jpg,249,249,555.5604300460753
5302,8yIj9xLqSZmSd_RgwtYGOwAAACMAARAD.jpg,213,213,227.7159383115054
5302,EUE-QNQoQHOKBzPqW0TqhwAAACMAARAD.jpg,187,187,911.5557067384394
5302,XOc3f1qEQO-cV8kMEStuyAAAACMAARAD.jpg,183,183,512.1923174860475
5302,F9LKttzFQU-_vpsteA4wTgAAACMAARAD.jpg,186,186,971.2786447796592
5319,8CjNEafYRx2e6KuvPVEGswAAACMAARAD.jpg,249,249,170.98260379972584
5319,biIb4y-MQEegyYrrq9g7uQAAACMAARAD.jpg,256,256,64.20447467267513
5319,beIzNdi0SCi-Jp_biwkjRgAAACMAARAD.jpg,319,319,23.97247910257075
5319,J-2ZF9soTBaMuymgEQLrWgAAACMAARAD.jpg,236,236,25.9127387542861
5319,xSzZ9xPuSMONwgeadakwMgAAACMAARAD.jpg,247,247,61.89811566333091
5322,r_UlzOqUT5CofgPwnAbzaAAAACMAARAD.jpg,313,313,765.2875023028637
5322,wKTHNaFfRZm8v7cEnR8e3gAAACMAARAD.jpg,223,223,777.2776491375187
5322,4ARiNX6cSNCv0ZreAa447AAAACMAARAD.jpg,232,232,558.2698160993116
5322,0QCCWEbQSyekYoFiWKnhbgAAACMAARAD.jpg,233,233,694.1448584985652
5322,iaklXLZ8QVGAL9Pqihu78AAAACMAARAD.jpg,372,372,662.0027746865405
5335,9DU7wooXQaSTTYarhxNX2wAAACMAARAD.jpg,149,149,42.22516051182557
5335,EWjT5ZloSBaxBE1qOa379AAAACMAARAD.jpg,232,232,121.93772254984009
5335,Kmik6u8rSAOP85owfOynygAAACMAARAD.jpg,162,162,105.80737405498321
5335,ilQ4Q3JiQ_KvzutCT8aeTgAAACMAARAD.jpg,159,159,47.993374823770495
5335,lhPHbdisTWq-5pSxK0yH9AAAACMAARAD.jpg,277,277,14.294636988980095
5342,d9tuz5DXQOK76K4ObeZeMgAAACMAARAD.jpg,145,145,59.025743261871874
5342,Os7PaLOmSuSeOW9xz-NGsgAAACMAARED.jpg,187,187,799.6781415170595
5342,LZ-uAe9kTJi90H16XgPwxwAAACMAARED.jpg,187,187,799.6781415170595
5342,Jtr7a7o0QDmIFQC8NLn39AAAACMAARAD.jpg,210,210,48.94540248147634
5342,Bn8w5NUwQdSCPSROnSgbggAAACMAARAD.jpg,187,187,799.6781415170595
5346,Zedm0XzERruTK_d_0DGErwAAACMAARAD.jpg,232,232,1018.9615123877429
5352,1ZTF2PdKRUSqvSJZONDP8gAAACMAARAD.jpg,380,380,46.058094503140325
5352,lbwfVmF_TJ2ji2_cMMVNUwAAACMAARAD.jpg,305,305,526.6075344988867
5352,rIiEVFpcQ1idlVeV42cdpQAAACMAARAD.jpg,260,260,1497.9128380026523
5352,_i6cQnrPRICsxBiZRRr8nAAAACMAARAD.jpg,328,328,98.9140254364741
5352,8oB1RGWWSm-Y_NHMnxDXIAAAACMAARAD.jpg,353,353,775.366049001276
5359,j1tIphj2TgySgZPQSoJRUwAAACMAARAD.jpg,309,309,113.81797348268746
5359,mxI0QyXFRRSskvUEsKKMfQAAACMAARAD.jpg,235,235,75.56935765071528
5359,fDf9Z24YTeGfYDvykvQZSwAAACMAARAD.jpg,255,255,771.8799289301826
5359,qo2a8ZWiSSqUO1_B29LxlAAAACMAARAD.jpg,293,293,94.42070284693008
5359,g_5GJzXtS92ztk5Vd2XiOQAAACMAARAD.jpg,343,343,348.5930932982452
5364,g7DVx7UmRhKscCXfp35tfQAAACMAARAD.jpg,205,205,3278.8786223072652
5364,tHBOHJtGRSufcK8qYJII6QAAACMAARAD.jpg,259,259,102.92365983115624
5364,Z1y2GhE5QxGiSEg2ykYdcAAAACMAARAD.jpg,222,222,453.16092912111696
5364,MSc6JTqSQlixq0vnBvKD_AAAACMAARAD.jpg,192,192,618.2383456495073
5364,_ADxA3n0SyGQ89Ir3yzutAAAACMAARAD.jpg,241,241,116.48424663776734
5366,-T3kmxHsR_at5f59vfsPOgAAACMAARAD.jpg,233,233,521.8247431774929
5366,pK-9dgmaRDqddSwAqRPQZwAAACMAARAD.jpg,183,183,581.3165630667643
5366,Ne0j1GOTQuKXOqXXIs-LlQAAACMAARAD.jpg,162,162,1360.8126429188414
5366,p8_8UXyzRpybpDC8PBb50QAAACMAARAD.jpg,248,248,211.10317817349136
5375,VAjY3KrFTKGtFhrNwUKAQgAAACMAARAD.jpg,142,142,81.41499607995237
5375,tbdbr-lsTVu-9-ERy45QuQAAACMAARAD.jpg,171,171,234.44324420971424
5375,oZBpNTOsQZieIXx-GvfmzgAAACMAARAD.jpg,232,232,28.200224056490185
5375,x26VIfjiRKu4HKgfT3SbNQAAACMAARAD.jpg,170,170,51.83275757114978
5375,Y3y_ISc7QgKFc20aj23X6gAAACMAARAD.jpg,173,173,395.07157125528533
5376,bHPDNt7ZQIyQKY5Q9-C8yAAAACMAARAD.jpg,238,238,646.1121932642383
5376,-4KUPUD3S7miiE0Ezt75MgAAACMAARAD.jpg,232,232,630.8016343574902
5376,vMoJglQlSDubppf90DLAUwAAACMAARAD.jpg,249,249,321.52908782611354
5376,wg1ThWR1Sc6puyFvl13S2gAAACMAARAD.jpg,234,234,613.737794171654
5376,pLoYre5PRHqrfFzJ4rfPtQAAACMAARAD.jpg,255,255,49.94422680419991
5380,mQwoJYB4Rpu0YodRnP95SwAAACMAARAD.jpg,197,197,319.30847231702865
5380,vdKRT3XaQD2xfgJoOrJZJwAAACMAARAD.jpg,258,258,160.18701164043574
5380,5sNWXkTPQA6_HA9MbdUqAgAAACMAARAD.jpg,262,262,204.92379657442248
5380,QeIOzBzvT9-tTtMLapx5TQAAACMAARAD.jpg,198,198,313.21652765023975
5380,v6j7wYw_StSRC9rWEl_zdQAAACMAARAD.jpg,205,205,639.6576965788684
5381,O1CN01fC8FtG1GQczHPUYDh_!!0-mtopupload.jpg,454,357,433.5894756095879
